indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
measles_mcv2_coverage,MCV2,LBN,Eastern Mediterranean,EMR,2004,22.0,22,,
measles_mcv2_coverage,MCV2,AZE,Europe,EUR,2015,95.0,95,,
measles_mcv2_coverage,MCV2,BGD,South-East Asia,SEAR,2017,93.0,93,,
measles_mcv2_coverage,MCV2,GMB,Africa,AFR,2016,79.0,79,,
measles_mcv2_coverage,MCV2,SLE,Africa,AFR,2002,0.0,0,,
measles_mcv2_coverage,MCV2,STP,Africa,AFR,2004,0.0,0,,
measles_mcv2_coverage,MCV2,AMR,,,2018,84.0,84,,
measles_mcv2_coverage,MCV2,LKA,South-East Asia,SEAR,2018,99.0,99,,
measles_mcv2_coverage,MCV2,AZE,Europe,EUR,2000,0.0,0,,
measles_mcv2_coverage,MCV2,BGD,South-East Asia,SEAR,2018,93.0,93,,
measles_mcv2_coverage,MCV2,GUY,Americas,AMR,2010,82.0,82,,
measles_mcv2_coverage,MCV2,MHL,Western Pacific,WPR,2015,70.0,70,,
measles_mcv2_coverage,MCV2,GNQ,Africa,AFR,2009,0.0,0,,
measles_mcv2_coverage,MCV2,SLV,Americas,AMR,2015,88.0,88,,
measles_mcv2_coverage,MCV2,TON,Western Pacific,WPR,2013,99.0,99,,
measles_mcv2_coverage,MCV2,RWA,Africa,AFR,2004,0.0,0,,
measles_mcv2_coverage,MCV2,WSM,Western Pacific,WPR,2001,0.0,0,,
measles_mcv2_coverage,MCV2,EST,Europe,EUR,2024,74.0,74,,
measles_mcv2_coverage,MCV2,AMR,,,2023,75.0,75,,
measles_mcv2_coverage,MCV2,TCD,Africa,AFR,2016,0.0,0,,
measles_mcv2_coverage,MCV2,PLW,Western Pacific,WPR,2003,94.0,94,,
measles_mcv2_coverage,MCV2,GTM,Americas,AMR,2008,0.0,0,,
measles_mcv2_coverage,MCV2,TGO,Africa,AFR,2023,67.0,67,,
measles_mcv2_coverage,MCV2,MAR,Eastern Mediterranean,EMR,2014,54.0,54,,
measles_mcv2_coverage,MCV2,SLB,Western Pacific,WPR,2017,0.0,0,,
measles_mcv2_coverage,MCV2,TJK,Europe,EUR,2000,59.0,59,,
measles_mcv2_coverage,MCV2,ZWE,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,COK,Western Pacific,WPR,2012,98.0,98,,
measles_mcv2_coverage,MCV2,WB_LI,,,2015,22.0,22,,
measles_mcv2_coverage,MCV2,USA,Americas,AMR,2008,87.0,87,,
measles_mcv2_coverage,MCV2,NIU,Western Pacific,WPR,2013,99.0,99,,
measles_mcv2_coverage,MCV2,KAZ,Europe,EUR,2019,98.0,98,,
measles_mcv2_coverage,MCV2,COD,Africa,AFR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,KWT,Eastern Mediterranean,EMR,2020,94.0,94,,
measles_mcv2_coverage,MCV2,NER,Africa,AFR,2019,58.0,58,,
measles_mcv2_coverage,MCV2,ROU,Europe,EUR,2022,71.0,71,,
measles_mcv2_coverage,MCV2,UZB,Europe,EUR,2007,44.0,44,,
measles_mcv2_coverage,MCV2,EMR,,,2021,75.0,75,,
measles_mcv2_coverage,MCV2,ISR,Europe,EUR,2006,96.0,96,,
measles_mcv2_coverage,MCV2,UZB,Europe,EUR,2011,99.0,99,,
measles_mcv2_coverage,MCV2,SWE,Europe,EUR,2014,95.0,95,,
measles_mcv2_coverage,MCV2,VUT,Western Pacific,WPR,2010,0.0,0,,
measles_mcv2_coverage,MCV2,SOM,Eastern Mediterranean,EMR,2012,0.0,0,,
measles_mcv2_coverage,MCV2,BEL,Europe,EUR,2003,0.0,0,,
measles_mcv2_coverage,MCV2,CHN,Western Pacific,WPR,2003,0.0,0,,
