indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_detection,MDG_0000000030,IRQ,Eastern Mediterranean,EMR,2008,39.0,39 [33-49],33.0,49.0
tb_smear_detection,MDG_0000000030,GNQ,Africa,AFR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,MRT,Africa,AFR,2000,40.0,40 [33-49],33.0,49.0
tb_smear_detection,MDG_0000000030,GUY,Americas,AMR,2000,27.0,27 [22-34],22.0,34.0
tb_smear_detection,MDG_0000000030,AUS,Western Pacific,WPR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,ARE,Eastern Mediterranean,EMR,2008,50.0,50 [42-63],42.0,63.0
tb_smear_detection,MDG_0000000030,KEN,Africa,AFR,2000,53.0,53 [44-66],44.0,66.0
tb_smear_detection,MDG_0000000030,IRN,Eastern Mediterranean,EMR,2008,78.0,78 [65-97],65.0,97.0
tb_smear_detection,MDG_0000000030,PRT,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,ALB,Europe,EUR,2008,90.0,90 [75-100],75.0,100.0
tb_smear_detection,MDG_0000000030,TKM,Europe,EUR,2008,130.0,130 [110-160],110.0,160.0
tb_smear_detection,MDG_0000000030,BHR,Eastern Mediterranean,EMR,2000,80.0,80 [67-100],67.0,100.0
tb_smear_detection,MDG_0000000030,BIH,Europe,EUR,2000,85.0,85 [71-110],71.0,110.0
tb_smear_detection,MDG_0000000030,MAR,Eastern Mediterranean,EMR,2008,96.0,96 [80-110],80.0,110.0
tb_smear_detection,MDG_0000000030,ETH,Africa,AFR,2000,33.0,33 [27-41],27.0,41.0
tb_smear_detection,MDG_0000000030,SYC,Africa,AFR,2000,67.0,67 [56-84],56.0,84.0
tb_smear_detection,MDG_0000000030,NGA,Africa,AFR,2008,24.0,24 [20-29],20.0,29.0
tb_smear_detection,MDG_0000000030,BGR,Europe,EUR,2008,100.0,100 [86-110],86.0,110.0
tb_smear_detection,MDG_0000000030,SDN,Eastern Mediterranean,EMR,2000,54.0,54 [45-67],45.0,67.0
tb_smear_detection,MDG_0000000030,SWE,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
